wavelength,normalized_absorbance,drug_type
554.0,0.034199726402188664,methadone
558.0,0.034199726402188664,methadone
562.0,0.034199726402188664,methadone
566.0,0.034199726402188664,methadone
570.0,0.034199726402188664,methadone
574.0,0.034199726402188664,methadone
578.0,0.03146374829001356,methadone
582.0,0.03146374829001356,methadone
586.0,0.03146374829001356,methadone
590.0,0.03146374829001356,methadone
594.0,0.03146374829001356,methadone
598.0,0.03146374829001356,methadone
602.0,0.03146374829001356,methadone
606.0,0.02872777017783846,methadone
610.0,0.02872777017783846,methadone
614.0,0.02872777017783846,methadone
618.0,0.03146374829001356,methadone
622.0,0.03146374829001356,methadone
626.0,0.03146374829001356,methadone
630.0,0.03556771545827622,methadone
634.0,0.038303693570451325,methadone
638.0,0.038303693570451325,methadone
642.0,0.038303693570451325,methadone
646.0,0.038303693570451325,methadone
650.0,0.038303693570451325,methadone
654.0,0.03556771545827622,methadone
658.0,0.034199726402188664,methadone
662.0,0.03556771545827622,methadone
666.0,0.04103967168262643,methadone
670.0,0.04103967168262643,methadone
674.0,0.04103967168262643,methadone
678.0,0.04103967168262643,methadone
682.0,0.04103967168262643,methadone
686.0,0.04103967168262643,methadone
690.0,0.04103967168262643,methadone
694.0,0.04103967168262643,methadone
698.0,0.04103967168262643,methadone
702.0,0.04103967168262643,methadone
706.0,0.04377564979480154,methadone
710.0,0.04377564979480154,methadone
714.0,0.04377564979480154,methadone
718.0,0.04651162790697664,methadone
722.0,0.04651162790697664,methadone
726.0,0.0478796169630642,methadone
730.0,0.0506155950752393,methadone
734.0,0.05608755129958951,methadone
738.0,0.05608755129958951,methadone
742.0,0.057455540355677064,methadone
746.0,0.057455540355677064,methadone
750.0,0.057455540355677064,methadone
754.0,0.05608755129958951,methadone
758.0,0.0533515731874144,methadone
762.0,0.0533515731874144,methadone
766.0,0.0533515731874144,methadone
770.0,0.0506155950752393,methadone
774.0,0.0506155950752393,methadone
778.0,0.0533515731874144,methadone
782.0,0.05608755129958951,methadone
786.0,0.05608755129958951,methadone
790.0,0.05608755129958951,methadone
794.0,0.05608755129958951,methadone
798.0,0.05608755129958951,methadone
802.0,0.057455540355677064,methadone
806.0,0.057455540355677064,methadone
810.0,0.057455540355677064,methadone
814.0,0.057455540355677064,methadone
818.0,0.057455540355677064,methadone
822.0,0.057455540355677064,methadone
826.0,0.057455540355677064,methadone
830.0,0.057455540355677064,methadone
834.0,0.057455540355677064,methadone
838.0,0.057455540355677064,methadone
842.0,0.06019151846785217,methadone
846.0,0.057455540355677064,methadone
850.0,0.057455540355677064,methadone
854.0,0.057455540355677064,methadone
858.0,0.05608755129958951,methadone
862.0,0.0533515731874144,methadone
866.0,0.0506155950752393,methadone
870.0,0.0506155950752393,methadone
874.0,0.0478796169630642,methadone
878.0,0.0478796169630642,methadone
882.0,0.04377564979480154,methadone
886.0,0.04377564979480154,methadone
890.0,0.04651162790697664,methadone
894.0,0.0478796169630642,methadone
898.0,0.0506155950752393,methadone
902.0,0.0533515731874144,methadone
906.0,0.05608755129958951,methadone
910.0,0.05608755129958951,methadone
914.0,0.05608755129958951,methadone
918.0,0.05608755129958951,methadone
922.0,0.05608755129958951,methadone
926.0,0.05608755129958951,methadone
930.0,0.05608755129958951,methadone
934.0,0.05608755129958951,methadone
938.0,0.05608755129958951,methadone
942.0,0.0533515731874144,methadone
946.0,0.0506155950752393,methadone
950.0,0.0506155950752393,methadone
954.0,0.05608755129958951,methadone
958.0,0.057455540355677064,methadone
962.0,0.06019151846785217,methadone
966.0,0.06292749658002728,methadone
970.0,0.06292749658002728,methadone
974.0,0.057455540355677064,methadone
978.0,0.05608755129958951,methadone
982.0,0.04651162790697664,methadone
986.0,0.038303693570451325,methadone
990.0,0.04377564979480154,methadone
994.0,0.0506155950752393,methadone
998.0,0.057455540355677064,methadone
1002.0,0.06976744186046505,methadone
1006.0,0.07250341997264015,methadone
1010.0,0.07523939808481525,methadone
1014.0,0.08071135430916546,methadone
1018.0,0.08481532147742812,methadone
1022.0,0.08755129958960307,methadone
1026.0,0.08755129958960307,methadone
1030.0,0.08481532147742812,methadone
1034.0,0.08481532147742812,methadone
1038.0,0.08207934336525302,methadone
1042.0,0.08071135430916546,methadone
1046.0,0.08207934336525302,methadone
1050.0,0.08071135430916546,methadone
1054.0,0.08071135430916546,methadone
1058.0,0.07797537619699035,methadone
1062.0,0.07797537619699035,methadone
1066.0,0.07797537619699035,methadone
1070.0,0.08207934336525302,methadone
1074.0,0.08207934336525302,methadone
1078.0,0.08207934336525302,methadone
1082.0,0.08481532147742812,methadone
1086.0,0.08755129958960307,methadone
1090.0,0.08755129958960307,methadone
1094.0,0.08755129958960307,methadone
1098.0,0.08755129958960307,methadone
1102.0,0.08755129958960307,methadone
1106.0,0.08755129958960307,methadone
1110.0,0.08755129958960307,methadone
1114.0,0.08755129958960307,methadone
1118.0,0.08755129958960307,methadone
1122.0,0.08481532147742812,methadone
1126.0,0.08481532147742812,methadone
1130.0,0.08207934336525302,methadone
1134.0,0.08207934336525302,methadone
1138.0,0.08481532147742812,methadone
1142.0,0.08481532147742812,methadone
1146.0,0.08481532147742812,methadone
1150.0,0.08481532147742812,methadone
1154.0,0.08481532147742812,methadone
1158.0,0.08481532147742812,methadone
1162.0,0.08755129958960307,methadone
1166.0,0.08755129958960307,methadone
1170.0,0.08755129958960307,methadone
1174.0,0.09028727770177818,methadone
1178.0,0.09028727770177818,methadone
1182.0,0.09165526675786573,methadone
1186.0,0.09439124487004084,methadone
1190.0,0.09712722298221595,methadone
1194.0,0.09986320109439105,methadone
1198.0,0.1039671682626537,methadone
1202.0,0.10670314637482882,methadone
1206.0,0.10943912448700392,methadone
1210.0,0.10670314637482882,methadone
1214.0,0.10670314637482882,methadone
1218.0,0.10943912448700392,methadone
1222.0,0.11217510259917902,methadone
1226.0,0.1190150478796168,methadone
1230.0,0.12585499316005455,methadone
1234.0,0.13816689466484253,methadone
1238.0,0.1504787961696305,methadone
1242.0,0.16963064295485625,methadone
1246.0,0.18467852257181933,methadone
1250.0,0.1969904240766073,methadone
1254.0,0.21203830369357038,methadone
1258.0,0.22435020519835835,methadone
1262.0,0.2489740082079343,methadone
1266.0,0.2599179206566346,methadone
1270.0,0.2599179206566346,methadone
1274.0,0.25854993160054707,methadone
1278.0,0.25854993160054707,methadone
1282.0,0.2599179206566346,methadone
1286.0,0.26265389876880973,methadone
1290.0,0.31190150478796164,methadone
1294.0,0.37209302325581395,methadone
1298.0,0.4336525307797537,methadone
1302.0,0.49247606019151846,methadone
1306.0,0.5020519835841313,methadone
1310.0,0.5745554035567716,methadone
1314.0,0.5896032831737347,methadone
1318.0,0.6087551299589602,methadone
1322.0,0.6388508891928864,methadone
1326.0,0.6415868673050615,methadone
1330.0,0.6415868673050615,methadone
1334.0,0.6388508891928864,methadone
1338.0,0.6333789329685362,methadone
1342.0,0.6142270861833105,methadone
1346.0,0.5950752393980848,methadone
1350.0,0.5745554035567716,methadone
1354.0,0.5622435020519836,methadone
1358.0,0.508891928864569,methadone
1362.0,0.47469220246238025,methadone
1366.0,0.4528043775649794,methadone
1370.0,0.44596443228454163,methadone
1374.0,0.44049247606019143,methadone
1378.0,0.44049247606019143,methadone
1382.0,0.44049247606019143,methadone
1386.0,0.4391244870041039,methadone
1390.0,0.43638850889192876,methadone
1394.0,0.43091655266757856,methadone
1398.0,0.374829001367989,methadone
1402.0,0.3502051983584131,methadone
1406.0,0.3502051983584131,methadone
1410.0,0.3584131326949384,methadone
1414.0,0.374829001367989,methadone
1418.0,0.40902872777017785,methadone
1422.0,0.40902872777017785,methadone
1426.0,0.36114911080711354,methadone
1430.0,0.29685362517099856,methadone
1434.0,0.29685362517099856,methadone
1438.0,0.3091655266757865,methadone
1442.0,0.33378932968536246,methadone
1446.0,0.3679890560875513,methadone
1450.0,0.3967168262653899,methadone
1454.0,0.3967168262653899,methadone
1458.0,0.36525307797537615,methadone
1462.0,0.33378932968536246,methadone
1466.0,0.30232558139534876,methadone
1470.0,0.270861833105335,methadone
1474.0,0.2435020519835841,methadone
1478.0,0.21203830369357038,methadone
1482.0,0.18194254445964422,methadone
1486.0,0.17510259917920645,methadone
1490.0,0.16963064295485625,methadone
1494.0,0.1586867305061558,methadone
1498.0,0.1477428180574554,methadone
1566.0,0.09986320109439105,methadone
1682.0,0.11217510259917902,methadone
1870.0,0.08481532147742812,methadone
2102.0,0.08755129958960307,methadone
2186.0,0.09028727770177818,methadone
2294.0,0.12585499316005455,methadone
2398.0,0.1217510259917919,methadone
2486.0,0.10943912448700392,methadone
2522.0,0.1190150478796168,methadone
2662.0,0.1559507523939807,methadone
2666.0,0.16005471956224337,methadone
2670.0,0.16552667578659358,methadone
2674.0,0.17236662106703135,methadone
2678.0,0.1997264021887824,methadone
2682.0,0.2380300957592339,methadone
2686.0,0.29685362517099856,methadone
2690.0,0.32831737346101225,methadone
2694.0,0.46238030095759225,methadone
2698.0,0.5458276333789329,methadone
2706.0,0.6744186046511628,methadone
2710.0,0.7510259917920658,methadone
2714.0,0.8290013679890561,methadone
2718.0,0.9069767441860465,methadone
2722.0,0.9110807113543092,methadone
2726.0,0.9069767441860465,methadone
2730.0,0.8604651162790697,methadone
2734.0,0.79890560875513,methadone
2738.0,0.7264021887824897,methadone
2742.0,0.6484268125854993,methadone
2746.0,0.5622435020519836,methadone
2750.0,0.4829001367989056,methadone
2754.0,0.40492476060191523,methadone
2758.0,0.3406292749658002,methadone
2762.0,0.2927496580027359,methadone
2766.0,0.26265389876880973,methadone
2770.0,0.22571819425444592,methadone
2774.0,0.20383036935704507,methadone
2778.0,0.2024623803009575,methadone
2782.0,0.1942544459644322,methadone
2902.0,0.14637482900136783,methadone
2906.0,0.1504787961696305,methadone
2910.0,0.1586867305061558,methadone
2914.0,0.17236662106703135,methadone
2922.0,0.22435020519835835,methadone
2926.0,0.2599179206566346,methadone
2930.0,0.26265389876880973,methadone
2934.0,0.2599179206566346,methadone
2938.0,0.2380300957592339,methadone
2942.0,0.22845417236662102,methadone
2950.0,0.1969904240766073,methadone
2954.0,0.17783857729138156,methadone
2958.0,0.17510259917920645,methadone
2962.0,0.16963064295485625,methadone
3098.0,0.10943912448700392,methadone
3134.0,0.12859097127222965,methadone
3138.0,0.12859097127222965,methadone
3142.0,0.13406292749657986,methadone
3146.0,0.14363885088919273,methadone
3150.0,0.17236662106703135,methadone
3154.0,0.21203830369357038,methadone
3158.0,0.26265389876880973,methadone
3162.0,0.29411764705882343,methadone
3170.0,0.4021887824897401,methadone
3174.0,0.5307797537619698,methadone
3178.0,0.5923392612859097,methadone
3182.0,0.5923392612859097,methadone
3186.0,0.5512995896032832,methadone
3190.0,0.48016415868673046,methadone
3198.0,0.3898768809849521,methadone
3202.0,0.3365253077975376,methadone
3206.0,0.3091655266757865,methadone
3210.0,0.29958960328317363,methadone
3214.0,0.29685362517099856,methadone
3218.0,0.29411764705882343,methadone
3226.0,0.31190150478796164,methadone
3234.0,0.3310533515731873,methadone
3238.0,0.3310533515731873,methadone
3242.0,0.33378932968536246,methadone
3246.0,0.3365253077975376,methadone
3250.0,0.4021887824897401,methadone
3258.0,0.4965800273597811,methadone
3262.0,0.5362517099863201,methadone
3266.0,0.5512995896032832,methadone
3270.0,0.5554035567715458,methadone
3274.0,0.5581395348837209,methadone
3302.0,0.5704514363885089,methadone
3306.0,0.573187414500684,methadone
3310.0,0.573187414500684,methadone
3314.0,0.5704514363885089,methadone
3318.0,0.5307797537619698,methadone
3322.0,0.49521203830369354,methadone
3330.0,0.40492476060191523,methadone
3334.0,0.374829001367989,methadone
3338.0,0.3529411764705882,methadone
3342.0,0.32831737346101225,methadone
3346.0,0.30506155950752384,methadone
3354.0,0.26265389876880973,methadone
3358.0,0.25854993160054707,methadone
3362.0,0.240766073871409,methadone
3366.0,0.22845417236662102,methadone
3374.0,0.20930232558139528,methadone
3378.0,0.20656634746922017,methadone
3382.0,0.20656634746922017,methadone
3406.0,0.22161422708618325,methadone
3410.0,0.21887824897400815,methadone
3414.0,0.21477428180574548,methadone
3446.0,0.16826265389876868,methadone
3462.0,0.16826265389876868,methadone
3466.0,0.17510259917920645,methadone
3470.0,0.18194254445964422,methadone
3474.0,0.19015047879616953,methadone
3478.0,0.20656634746922017,methadone
3482.0,0.240766073871409,methadone
3490.0,0.2872777017783857,methadone
3494.0,0.3214774281805745,methadone
3498.0,0.3365253077975376,methadone
3502.0,0.34610123119015046,methadone
3506.0,0.34883720930232553,methadone
3510.0,0.34610123119015046,methadone
3514.0,0.3214774281805745,methadone
3522.0,0.2927496580027359,methadone
3526.0,0.2804377564979479,methadone
3530.0,0.2777017783857728,methadone
3542.0,0.2722298221614226,methadone
3562.0,0.21887824897400815,methadone
3566.0,0.21477428180574548,methadone
3570.0,0.20930232558139528,methadone
3574.0,0.20656634746922017,methadone
3578.0,0.20930232558139528,methadone
3582.0,0.21887824897400815,methadone
3622.0,0.29958960328317363,methadone
3626.0,0.30506155950752384,methadone
3630.0,0.3064295485636114,methadone
3634.0,0.3064295485636114,methadone
3638.0,0.30232558139534876,methadone
3806.0,0.2024623803009575,methadone
3878.0,0.26812585499315994,methadone
3882.0,0.270861833105335,methadone
3886.0,0.2722298221614226,methadone
3890.0,0.2722298221614226,methadone
3894.0,0.270861833105335,methadone
3982.0,0.2435020519835841,methadone
4138.0,0.18194254445964422,methadone
4150.0,0.18194254445964422,methadone
4202.0,0.21203830369357038,methadone
4206.0,0.21887824897400815,methadone
4258.0,0.33378932968536246,methadone
4262.0,0.33378932968536246,methadone
4266.0,0.3310533515731873,methadone
4270.0,0.3269493844049247,methadone
4290.0,0.2722298221614226,methadone
4294.0,0.270861833105335,methadone
4318.0,0.2558139534883721,methadone
4322.0,0.25854993160054707,methadone
4326.0,0.26265389876880973,methadone
4330.0,0.26812585499315994,methadone
4334.0,0.270861833105335,methadone
4338.0,0.30506155950752384,methadone
4342.0,0.3310533515731873,methadone
4350.0,0.387140902872777,methadone
4354.0,0.40492476060191523,methadone
4358.0,0.42134062927496585,methadone
4362.0,0.43638850889192876,methadone
4366.0,0.4528043775649794,methadone
4370.0,0.45827633378932964,methadone
4374.0,0.4610123119015047,methadone
4378.0,0.46238030095759225,methadone
4414.0,0.4774281805745553,methadone
4418.0,0.4774281805745553,methadone
4458.0,0.42681258549931606,methadone
4494.0,0.3064295485636114,methadone
4506.0,0.2777017783857728,methadone
4510.0,0.2777017783857728,methadone
4514.0,0.2749658002735977,methadone
4518.0,0.2749658002735977,methadone
4522.0,0.2777017783857728,methadone
4526.0,0.30232558139534876,methadone
4530.0,0.3365253077975376,methadone
4534.0,0.3584131326949384,methadone
4538.0,0.37209302325581395,methadone
4542.0,0.399452804377565,methadone
4546.0,0.4021887824897401,methadone
4550.0,0.399452804377565,methadone
4554.0,0.37209302325581395,methadone
4558.0,0.35567715458276333,methadone
4566.0,0.32831737346101225,methadone
4570.0,0.31600547195622425,methadone
4674.0,0.29411764705882343,methadone
4726.0,0.2818057455540354,methadone
4730.0,0.28454172366621056,methadone
4734.0,0.2927496580027359,methadone
4774.0,0.38303693570451436,methadone
4778.0,0.387140902872777,methadone
4782.0,0.387140902872777,methadone
4786.0,0.3844049247606019,methadone
4806.0,0.3679890560875513,methadone
4810.0,0.3679890560875513,methadone
4814.0,0.3707250341997264,methadone
4818.0,0.3707250341997264,methadone
4822.0,0.38303693570451436,methadone
4830.0,0.40492476060191523,methadone
4834.0,0.411764705882353,methadone
4838.0,0.42134062927496585,methadone
4842.0,0.4240766073871409,methadone
4846.0,0.42134062927496585,methadone
4850.0,0.39398084815321477,methadone
4854.0,0.38303693570451436,methadone
4866.0,0.3365253077975376,methadone
4874.0,0.3091655266757865,methadone
4878.0,0.29958960328317363,methadone
4882.0,0.2927496580027359,methadone
4906.0,0.270861833105335,methadone
4910.0,0.26812585499315994,methadone
4914.0,0.2599179206566346,methadone
4930.0,0.21477428180574548,methadone
5014.0,0.18741450068399443,methadone
5054.0,0.18194254445964422,methadone
5082.0,0.18741450068399443,methadone
5206.0,0.270861833105335,methadone
5210.0,0.270861833105335,methadone
5214.0,0.26812585499315994,methadone
5218.0,0.26265389876880973,methadone
5234.0,0.21203830369357038,methadone
5238.0,0.20930232558139528,methadone
5346.0,0.14090287277701763,methadone
5434.0,0.18467852257181933,methadone
5482.0,0.18057455540355666,methadone
5506.0,0.18194254445964422,methadone
5606.0,0.1942544459644322,methadone
5610.0,0.19288645690834463,methadone
5730.0,0.14090287277701763,methadone
5798.0,0.14637482900136783,methadone
5830.0,0.1477428180574554,methadone
5854.0,0.1477428180574554,methadone
5918.0,0.14363885088919273,methadone
5990.0,0.13132694938440476,methadone
6014.0,0.12859097127222965,methadone
6034.0,0.124487004103967,methadone
6190.0,0.12859097127222965,methadone
6302.0,0.10943912448700392,methadone
6546.0,0.013679890560875376,methadone
6590.0,0.013679890560875376,methadone
6622.0,0.012311901504787823,methadone
6682.0,0.006839945280437612,methadone
6746.0,0.004103967168262506,methadone
6774.0,0.001367989056087401,methadone
6814.0,0.0,methadone
6898.0,0.0,methadone
6974.0,0.0,methadone
7186.0,0.10943912448700392,methadone
7190.0,0.124487004103967,methadone
7250.0,0.43091655266757856,methadone
7254.0,0.4528043775649794,methadone
7258.0,0.47469220246238025,methadone
7262.0,0.5143638850889192,methadone
7266.0,0.5581395348837209,methadone
7270.0,0.5991792065663475,methadone
7282.0,0.7291381668946648,methadone
7286.0,0.7701778385772915,methadone
7290.0,0.8071135430916552,methadone
7294.0,0.8426812585499316,methadone
7298.0,0.8768809849521204,methadone
7302.0,0.9069767441860465,methadone
7306.0,0.9329685362517101,methadone
7310.0,0.954856361149111,methadone
7314.0,0.9726402188782489,methadone
7318.0,0.9849521203830369,methadone
7322.0,0.9917920656634747,methadone
7326.0,0.9972640218878249,methadone
7330.0,1.0,methadone
7334.0,1.0,methadone
7338.0,0.9972640218878249,methadone
7342.0,0.9945280437756499,methadone
7346.0,0.9890560875512996,methadone
7350.0,0.982216142270862,methadone
7354.0,0.9699042407660738,methadone
7358.0,0.954856361149111,methadone
7362.0,0.9384404924760603,methadone
7366.0,0.9097127222982215,methadone
7370.0,0.8823529411764707,methadone
7374.0,0.8549931600547196,methadone
7382.0,0.7975376196990425,methadone
7386.0,0.7647058823529412,methadone
7390.0,0.7305061559507523,methadone
7398.0,0.6484268125854993,methadone
7402.0,0.6019151846785225,methadone
7406.0,0.5512995896032832,methadone
7410.0,0.5362517099863201,methadone
7414.0,0.5266757865937072,methadone
7418.0,0.5116279069767441,methadone
7434.0,0.40629274965800277,methadone
7450.0,0.3269493844049247,methadone
7454.0,0.3091655266757865,methadone
7486.0,0.21614227086183305,methadone
7490.0,0.20930232558139528,methadone
7710.0,0.06976744186046505,methadone
7762.0,0.0533515731874144,methadone
7770.0,0.0506155950752393,methadone
7774.0,0.0533515731874144,methadone
7778.0,0.05608755129958951,methadone
7782.0,0.06566347469220238,methadone
7786.0,0.07797537619699035,methadone
7790.0,0.09439124487004084,methadone
7810.0,0.18057455540355666,methadone
7814.0,0.19288645690834463,methadone
7818.0,0.20383036935704507,methadone
7822.0,0.21477428180574548,methadone
7854.0,0.2380300957592339,methadone
